127.0.0.1 - - [21/Jun/2023:16:57:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:36 +0900] "GET /MySNS2/feedAdd.html HTTP/1.1" 200 3042
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:36 +0900] "GET /MySNS2/js/jquery-3.6.1.min.js HTTP/1.1" 200 89664
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:36 +0900] "GET /MySNS2/css/core.css HTTP/1.1" 200 1962
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:36 +0900] "GET /MySNS2/js/core.js HTTP/1.1" 200 1919
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:37 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:40 +0900] "GET /MySNS2/login.html HTTP/1.1" 200 1818
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:56 +0900] "POST /MySNS2/jsp/login.jsp?id=kim&ps=111 HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:57:56 +0900] "POST /MySNS2/jsp/login.jsp?id=kim&ps=111 HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [21/Jun/2023:16:58:10 +0900] "POST /MySNS2/jsp/login.jsp?id=kim111&ps=111 HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:11 +0900] "POST /MySNS2/jsp/login.jsp?id=kim@abc.com&ps=111 HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:11 +0900] "GET /MySNS2/main.html HTTP/1.1" 200 3581
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:11 +0900] "GET /MySNS2/css/main.css HTTP/1.1" 200 1352
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:11 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:11 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:11 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:15 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:25 +0900] "POST /MySNS2/jsp/feedAdd.jsp HTTP/1.1" 200 16
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:26 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:26 +0900] "POST /MySNS2/jsp/friendList.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:01:26 +0900] "POST /MySNS2/jsp/feedGetGroup.jsp HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:02:50 +0900] "GET /MySNS2/feedView.html HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:02:50 +0900] "POST /MySNS2/jsp/session.jsp HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:09:44 +0900] "GET /UniQ2/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2023:17:09:44 +0900] "GET /UniQ2/images/avatar.png HTTP/1.1" 200 7592
